vehicle_id,date,is_booked,tmv,category_grouped,demand_supply_ratio,price
233590,2019-01-01,1,7484,suv,5.672703751617076,40.0
487863,2018-10-31,0,10850,upscale,0.5514511873350924,32.0
508104,2019-03-05,0,5148,suv,4.8030176026823135,40.0
289235,2018-04-24,0,17755,midsize,0.9759704251386322,55.0
391074,2018-12-01,1,8275,midsize,5.0958832725377805,29.0
405192,2018-10-27,0,18802,suv,1.262549656915854,50.0
497131,2019-01-06,1,3875,compact,8.499170812603648,25.0
174075,2018-11-03,0,5669,midsize,4.719745222929936,27.0
298081,2018-06-16,1,5724,midsize,10.822289156626505,26.0
333483,2018-11-13,0,14569,midsize,0.7431892739980032,37.0
174075,2018-06-05,1,5669,midsize,7.165341812400636,34.0
405192,2018-07-07,1,18802,suv,1.95270882406233,68.0
448045,2018-12-05,0,27993,van,4.720670391061453,109.0
406331,2018-07-06,1,39102,suv,16.379045996592843,100.0
405192,2018-07-24,1,18802,suv,1.4059276097219793,40.0
302205,2019-01-02,1,19525,compact,6.041370394311571,25.0
391074,2018-08-21,1,8275,midsize,9.015875393140632,29.0
405192,2018-12-19,0,18802,suv,0.7874640275145645,60.0
238765,2018-08-28,1,18150,compact,4.9840123775141825,40.0
391074,2019-01-23,1,8275,midsize,8.020325203252032,29.0
302205,2018-12-10,1,19525,compact,4.871626069782752,19.0
300476,2019-02-12,0,6353,suv,4.952557449962936,33.0
233590,2018-09-03,1,7484,suv,9.586924219910847,32.0
426430,2018-12-27,1,7115,midsize,9.566164154103852,34.0
326416,2018-05-23,0,12762,suv,5.050872093023256,40.0
466729,2018-10-11,1,26808,van,7.777590564448189,73.0
238765,2018-07-02,0,18150,compact,8.474576271186441,40.0
289235,2018-10-17,0,17755,midsize,0.807689517591585,55.0
300476,2018-07-03,0,6353,suv,5.075616438356164,33.0
448045,2018-09-28,0,27993,van,5.024708304735759,82.0
302205,2018-03-31,1,19525,compact,11.232333010648595,36.0
456223,2018-08-12,0,9666,midsize,1.578545967006549,42.0
388325,2018-09-14,0,8941,compact,5.383022774327122,41.0
289235,2018-04-30,0,17755,midsize,1.1676365492598264,55.0
391074,2018-09-08,1,8275,midsize,7.577681785457163,29.0
304273,2018-04-27,1,4201,compact,12.757042253521126,37.0
487863,2018-12-20,1,10850,upscale,0.7879705755084379,32.0
289235,2018-11-09,0,17755,midsize,1.0603706343549537,55.0
233590,2019-02-16,1,7484,suv,5.690298507462686,43.0
304273,2018-03-30,1,4201,compact,14.486749116607774,38.0
416371,2018-07-13,1,38115,suv,15.861892583120204,69.0
333483,2018-06-21,0,14569,midsize,1.3802696543866313,22.0
333483,2018-05-02,0,14569,midsize,0.9683417085427136,30.0
428355,2019-02-02,1,22008,suv,1.0082748948106592,85.0
456223,2018-09-30,0,9666,midsize,1.1695447409733124,52.0
388325,2018-12-18,0,8941,compact,6.688431511710433,41.0
426430,2019-02-22,0,7115,midsize,5.786532951289399,39.0
289235,2018-08-09,1,17755,midsize,1.2974525474525473,55.0
302205,2018-10-03,1,19525,compact,4.767746381805651,18.0
497131,2019-01-25,0,3875,compact,8.700162074554296,25.0
298081,2018-09-05,1,5724,midsize,5.107664233576642,26.0
302205,2018-02-15,1,19525,compact,9.208253358925145,37.0
406331,2018-09-20,0,39102,suv,8.934767025089606,95.0
426430,2019-01-29,0,7115,midsize,3.574344023323615,46.0
289235,2018-10-06,0,17755,midsize,1.33483262055744,55.0
238765,2018-12-05,1,18150,compact,3.710996240601504,36.0
234096,2018-02-09,0,12149,midsize,11.52770208900999,56.0
302205,2018-05-06,1,19525,compact,11.885454545454545,35.0
300476,2018-12-05,1,6353,suv,2.5302261190586064,30.0
405192,2018-12-10,0,18802,suv,0.7431755660576991,50.0
238765,2018-10-21,1,18150,compact,7.753418198962754,40.0
456223,2019-02-06,0,9666,midsize,0.741782067422017,52.0
298081,2018-04-22,1,5724,midsize,8.779591836734694,26.0
388325,2018-03-23,0,8941,compact,10.313725490196079,39.0
326416,2019-02-27,0,12762,suv,5.997991967871486,40.0
298081,2018-05-19,1,5724,midsize,8.616666666666667,26.0
448045,2018-09-16,0,27993,van,5.301313061506566,82.0
238765,2018-02-25,1,18150,compact,13.75,40.0
406331,2018-05-15,1,39102,suv,5.5680190930787585,64.0
426430,2018-06-18,1,7115,midsize,10.468451242829827,33.0
300476,2018-08-19,1,6353,suv,5.6626139817629175,31.0
508104,2018-11-07,0,5148,suv,4.1406392694063925,44.0
428355,2019-02-22,0,22008,suv,1.1284225156358583,70.0
391074,2018-06-14,1,8275,midsize,7.994146341463415,29.0
298081,2018-08-17,1,5724,midsize,9.169027384324835,26.0
238765,2018-03-01,1,18150,compact,10.714175654853621,40.0
333483,2018-12-04,0,14569,midsize,0.6699281993523863,40.0
238765,2019-02-10,0,18150,compact,5.214254481853957,38.0
391074,2018-03-24,0,8275,midsize,11.164956290383884,29.0
388325,2018-07-22,1,8941,compact,9.462166172106825,39.0
302205,2018-07-18,1,19525,compact,8.485668789808917,32.0
428355,2018-08-30,1,22008,suv,1.1103128991060025,86.0
304273,2018-05-18,1,4201,compact,13.31146106736658,39.0
326416,2018-11-02,1,12762,suv,4.560991519895629,40.0
406331,2018-10-07,1,39102,suv,8.281358281358282,95.0
428355,2019-02-25,1,22008,suv,0.9370357514751823,70.0
298081,2018-03-30,1,5724,midsize,8.57720207253886,24.0
326416,2018-12-28,1,12762,suv,16.32438739789965,40.0
333483,2018-12-27,0,14569,midsize,1.6464204973624716,40.0
428355,2018-11-01,0,22008,suv,0.8344916529340116,76.0
388325,2018-10-19,0,8941,compact,5.179175118323191,41.0
333483,2019-02-28,0,14569,midsize,0.9408460471567268,35.0
298081,2019-01-02,1,5724,midsize,10.623357664233577,26.0
298081,2018-07-21,1,5724,midsize,11.79923518164436,26.0
326416,2018-08-01,0,12762,suv,6.27253814147018,45.0
238765,2019-01-11,0,18150,compact,5.067473243369009,40.0
405192,2019-01-30,0,18802,suv,0.6915808771682415,50.0
233590,2018-10-21,0,7484,suv,5.364450127877238,33.0
388325,2018-10-11,0,8941,compact,5.223071577484364,41.0
416371,2018-10-27,0,38115,suv,6.18610747051114,111.0
391074,2018-06-09,0,8275,midsize,8.950074147305981,29.0
298081,2018-04-21,1,5724,midsize,9.364657814096017,26.0
405192,2018-12-02,0,18802,suv,0.8686634324685368,50.0
428355,2018-10-26,1,22008,suv,1.1492894431554523,68.0
391074,2018-08-03,1,8275,midsize,10.988295087016787,29.0
174075,2018-08-28,1,5669,midsize,8.589442815249267,39.0
535905,2019-02-12,1,7857,upscale,5.564452612234183,25.0
426430,2018-10-27,1,7115,midsize,8.302003081664099,35.0
535905,2019-01-31,1,7857,upscale,5.653539116551357,25.0
333483,2019-01-30,0,14569,midsize,0.6915808771682415,40.0
426430,2018-12-03,1,7115,midsize,4.688816855753647,46.0
497131,2019-02-18,1,3875,compact,10.349304482225657,25.0
426430,2018-10-09,1,7115,midsize,5.003076923076923,30.0
333483,2018-06-27,0,14569,midsize,1.2586464759768181,22.0
238765,2018-11-01,1,18150,compact,4.593059936908517,40.0
487863,2019-01-27,1,10850,upscale,0.698105602579605,31.0
302205,2018-04-20,1,19525,compact,12.065913370998116,29.0
238765,2018-03-06,1,18150,compact,10.448598130841122,40.0
174075,2018-07-26,1,5669,midsize,16.286644951140065,34.0
416371,2018-05-27,1,38115,suv,9.843471208434712,89.0
426430,2018-09-14,1,7115,midsize,7.267741935483871,32.0
333483,2018-12-09,0,14569,midsize,0.8676884139482565,40.0
298081,2018-08-01,0,5724,midsize,8.059907834101383,26.0
426430,2019-01-13,0,7115,midsize,4.664167916041979,46.0
302205,2019-02-19,1,19525,compact,4.314826113483831,38.0
302205,2018-02-05,1,19525,compact,8.45617342130066,22.0
238765,2018-09-28,0,18150,compact,6.718932038834952,38.0
388325,2018-08-30,0,8941,compact,6.237170596393898,41.0
535905,2019-01-01,1,7857,upscale,14.78603671381282,30.0
289235,2018-11-15,0,17755,midsize,0.7993287152752981,55.0
304273,2018-02-10,1,4201,compact,13.203152364273205,37.0
456223,2019-01-18,0,9666,midsize,0.9623478883321404,52.0
406331,2018-12-11,1,39102,suv,4.157455012853471,87.0
428355,2019-01-05,1,22008,suv,1.0246931512818651,68.0
233590,2018-04-07,0,7484,suv,6.729903536977492,49.0
426430,2019-02-13,0,7115,midsize,4.265734265734266,37.0
497131,2018-09-27,1,3875,compact,8.530716723549489,30.0
456223,2019-01-03,0,9666,midsize,1.0290131145138839,52.0
233590,2018-09-21,1,7484,suv,7.87972027972028,34.0
508104,2018-11-28,1,5148,suv,4.538033395176252,44.0
302205,2018-07-23,1,19525,compact,9.464733542319749,24.0
302205,2018-11-29,1,19525,compact,5.211277173913044,25.0
326416,2018-12-10,0,12762,suv,3.0592833876221497,40.0
238765,2018-08-08,0,18150,compact,5.539946380697051,40.0
333483,2018-06-15,0,14569,midsize,1.73893676769633,23.0
326416,2018-07-18,1,12762,suv,6.518439716312057,40.0
298081,2019-01-07,1,5724,midsize,7.09728183118741,26.0
302205,2018-10-13,1,19525,compact,7.632262474367738,20.0
300476,2018-11-28,1,6353,suv,2.6468677494199535,30.0
302205,2018-06-30,1,19525,compact,10.966751918158568,29.0
298081,2019-01-20,1,5724,midsize,8.920152091254753,25.0
428355,2018-05-28,1,22008,suv,1.6860782529572338,68.0
174075,2018-03-19,1,5669,midsize,5.766881028938907,30.0
508104,2018-12-18,0,5148,suv,4.08471615720524,38.0
406331,2018-08-09,1,39102,suv,13.799841143764892,107.0
388325,2018-10-17,0,8941,compact,4.688858695652174,41.0
426430,2019-01-17,1,7115,midsize,3.918918918918919,38.0
426430,2018-08-15,1,7115,midsize,8.037414965986395,30.0
300476,2018-03-01,1,6353,suv,4.956213779781069,29.0
298081,2018-09-01,1,5724,midsize,9.208371246587808,26.0
508104,2019-01-03,0,5148,suv,4.8515625,38.0
497131,2019-03-03,1,3875,compact,9.585516178736517,20.0
298081,2018-12-20,0,5724,midsize,4.914015477214101,26.0
298081,2018-03-08,1,5724,midsize,5.605316973415133,24.0
535905,2019-01-07,1,7857,upscale,7.854136638800807,30.0
428355,2018-09-19,1,22008,suv,0.8240656335460347,109.0
298081,2019-03-05,1,5724,midsize,5.326744186046511,25.0
298081,2018-02-16,1,5724,midsize,8.86116910229645,24.0
326416,2018-08-23,1,12762,suv,5.536437246963563,45.0
487863,2019-01-29,1,10850,upscale,0.5077473182359953,31.0
174075,2018-04-18,0,5669,midsize,5.130365659777424,30.0
326416,2018-06-26,1,12762,suv,5.660894660894661,40.0
302205,2018-03-16,1,19525,compact,14.864522417153996,38.0
174075,2018-11-02,0,5669,midsize,4.3578680203045685,27.0
302205,2018-11-22,1,19525,compact,10.062456627342124,35.0
406331,2018-12-25,1,39102,suv,12.659347970725216,121.0
238765,2019-02-23,1,18150,compact,6.039638087031452,37.0
333483,2018-06-22,0,14569,midsize,1.7105864432597107,23.0
428355,2018-07-29,1,22008,suv,1.870832970667595,68.0
304273,2018-04-17,0,4201,compact,10.195501730103807,38.0
405192,2018-10-13,1,18802,suv,1.241874084919473,50.0
426430,2018-08-24,1,7115,midsize,10.70578231292517,32.0
326416,2018-12-14,0,12762,suv,3.7945026178010473,40.0
487863,2019-02-19,0,10850,upscale,0.696113074204947,18.0
302205,2018-11-11,1,19525,compact,6.45752508361204,20.0
174075,2018-06-01,1,5669,midsize,7.131410256410256,34.0
289235,2018-07-21,0,17755,midsize,1.9774905477886222,55.0
456223,2019-02-22,0,9666,midsize,1.1284225156358583,52.0
289235,2018-11-06,0,17755,midsize,0.7614209591474245,55.0
426430,2019-01-05,1,7115,midsize,5.4015625,38.0
302205,2018-05-29,1,19525,compact,7.9445438282647585,25.0
234096,2018-05-30,0,12149,midsize,6.261865793780688,58.0
300476,2019-02-15,0,6353,suv,7.391902215431627,29.0
426430,2019-02-28,0,7115,midsize,4.374120956399437,38.0
416371,2018-07-18,1,38115,suv,13.488626790227464,69.0
426430,2018-12-30,1,7115,midsize,9.426421404682275,35.0
466729,2018-09-09,1,26808,van,8.460192475940508,86.0
174075,2018-11-17,0,5669,midsize,4.543103448275862,27.0
406331,2019-02-24,1,39102,suv,9.725721784776903,94.0
428355,2018-12-23,1,22008,suv,1.667386769964243,78.0
406331,2018-10-24,0,39102,suv,4.354194407456724,90.0
298081,2018-10-22,1,5724,midsize,5.203418803418804,24.0
298081,2019-03-04,1,5724,midsize,6.075934579439252,25.0
406331,2018-06-26,1,39102,suv,14.288105726872248,100.0
456223,2018-11-29,0,9666,midsize,0.7731966155169941,52.0
487863,2018-09-23,0,10850,upscale,1.1869585043319653,32.0
326416,2018-05-21,0,12762,suv,5.359675036927622,40.0
333483,2018-05-27,0,14569,midsize,1.9847305086459703,30.0
406331,2018-07-05,1,39102,suv,16.027562446167096,100.0
456223,2018-12-23,0,9666,midsize,1.667386769964243,52.0
416371,2018-11-18,0,38115,suv,5.284061696658098,111.0
289235,2018-04-25,0,17755,midsize,0.9987678406407229,55.0
300476,2018-10-18,0,6353,suv,3.107276119402985,36.0
298081,2018-12-08,1,5724,midsize,4.52448132780083,25.0
416371,2018-10-31,0,38115,suv,3.586138613861386,111.0
238765,2018-04-07,1,18150,compact,20.735109717868337,40.0
238765,2018-02-05,1,18150,compact,10.969477911646587,40.0
289235,2018-06-24,1,17755,midsize,1.7002727358224397,55.0
428355,2019-02-08,0,22008,suv,0.9570238678518933,85.0
391074,2018-09-13,0,8275,midsize,6.775614608497939,24.0
406331,2019-02-14,0,39102,suv,8.135259356533158,83.0
326416,2019-02-28,0,12762,suv,6.499496475327291,40.0
426430,2018-10-12,0,7115,midsize,7.397174254317111,30.0
508104,2019-01-02,1,5148,suv,6.432574430823117,38.0
487863,2018-10-14,0,10850,upscale,1.0254350736278448,32.0
238765,2018-12-20,1,18150,compact,5.006265060240964,40.0
391074,2019-02-03,1,8275,midsize,8.995378151260503,29.0
333483,2018-11-02,0,14569,midsize,1.0682029628569383,37.0
508104,2018-10-07,0,5148,suv,8.551656920077972,44.0
406331,2018-10-25,0,39102,suv,4.920318725099602,90.0
326416,2018-11-15,0,12762,suv,3.5893909626719056,40.0
405192,2018-05-17,1,18802,suv,1.1832529151588258,60.0
487863,2018-12-23,1,10850,upscale,1.3879855465221318,32.0
333483,2018-12-08,0,14569,midsize,0.9269081955680619,40.0
426430,2019-01-20,0,7115,midsize,5.426646706586826,46.0
416371,2018-11-09,0,38115,suv,5.230966090850928,111.0
391074,2019-01-26,1,8275,midsize,10.312686885946176,29.0
233590,2018-02-11,0,7484,suv,5.9159802306425044,47.0
406331,2018-04-27,0,39102,suv,7.044319097502014,74.0
388325,2019-01-25,0,8941,compact,6.947067238912733,41.0
174075,2018-05-01,1,5669,midsize,4.617151607963247,34.0
416371,2018-10-17,0,38115,suv,4.830213903743315,111.0
333483,2018-03-24,0,14569,midsize,1.428003865564265,24.0
391074,2019-01-22,1,8275,midsize,8.08544984933276,29.0
302205,2018-09-24,1,19525,compact,5.63382250174703,26.0
300476,2019-01-20,0,6353,suv,6.774881516587678,38.0
388325,2019-01-15,0,8941,compact,7.262927895120175,41.0
333483,2018-06-20,0,14569,midsize,1.2869729985788725,22.0
300476,2018-11-10,1,6353,suv,4.094543744120414,30.0
405192,2019-03-05,1,18802,suv,0.9128874163042728,60.0
333483,2018-02-19,0,14569,midsize,1.0323664464105724,24.0
428355,2018-06-30,1,22008,suv,1.8424360040661676,109.0
300476,2018-10-15,0,6353,suv,3.215297450424929,36.0
302205,2019-02-25,1,19525,compact,4.872727272727273,30.0
428355,2018-08-16,1,22008,suv,1.239917695473251,86.0
298081,2018-09-21,0,5724,midsize,6.526079136690647,24.0
233590,2018-06-08,0,7484,suv,10.431781701444622,49.0
388325,2018-06-19,0,8941,compact,8.285109983079526,39.0
406331,2019-02-01,0,39102,suv,7.2633269107257545,83.0
233590,2019-03-06,1,7484,suv,3.89079754601227,43.0
174075,2018-02-14,0,5669,midsize,5.443163097199341,30.0
333483,2019-01-10,0,14569,midsize,0.770279086625589,40.0
174075,2018-06-21,1,5669,midsize,12.495726495726496,34.0
300476,2018-10-30,0,6353,suv,2.7968970380818052,36.0
428355,2019-02-27,1,22008,suv,0.8540570479091665,70.0
535905,2019-01-30,1,7857,upscale,5.20192051213657,25.0
234096,2018-06-12,0,12149,midsize,7.6369426751592355,59.0
426430,2018-07-20,1,7115,midsize,12.174957118353344,33.0
391074,2019-01-12,1,8275,midsize,9.812938596491229,29.0
426430,2018-06-30,1,7115,midsize,13.680811808118081,33.0
388325,2018-10-23,0,8941,compact,4.974412171507607,41.0
406331,2018-09-02,1,39102,suv,14.521870286576169,120.0
405192,2018-05-19,1,18802,suv,1.7623562638692758,60.0
233590,2018-11-04,0,7484,suv,4.43979721166033,33.0
428355,2019-03-06,1,22008,suv,0.9108924611973392,85.0
487863,2018-12-22,1,10850,upscale,1.255813953488372,32.0
300476,2019-01-03,1,6353,suv,7.350214592274678,32.0
174075,2018-12-07,0,5669,midsize,3.773006134969325,26.0
233590,2018-09-04,1,7484,suv,7.437313432835821,32.0
300476,2018-03-28,1,6353,suv,5.550863723608446,27.0
416371,2018-11-15,0,38115,suv,3.9723827874116893,111.0
487863,2018-09-09,0,10850,upscale,1.1582159624413146,32.0
391074,2018-05-22,1,8275,midsize,7.3933321817239595,23.0
174075,2018-08-26,1,5669,midsize,12.210682492581602,46.0
497131,2018-12-14,0,3875,compact,7.990066225165563,35.0
326416,2018-07-24,1,12762,suv,6.762005649717514,40.0
391074,2018-12-17,1,8275,midsize,5.017975771785854,29.0
426430,2018-12-06,1,7115,midsize,4.1352657004830915,30.0
497131,2018-10-03,1,3875,compact,7.342237061769616,35.0
300476,2019-01-04,1,6353,suv,7.438297872340425,32.0
497131,2018-11-03,1,3875,compact,10.342271293375394,25.0
466729,2018-10-04,1,26808,van,8.09900166389351,73.0
326416,2018-11-17,0,12762,suv,4.729099157485418,40.0
391074,2018-11-16,1,8275,midsize,5.545203679369251,19.0
405192,2018-11-25,1,18802,suv,1.3645565906256876,70.0
238765,2018-10-24,1,18150,compact,4.509740259740259,40.0
233590,2018-11-09,0,7484,suv,4.523989898989899,33.0
426430,2018-06-28,1,7115,midsize,9.00915750915751,33.0
535905,2018-12-18,0,7857,upscale,5.4258474576271185,30.0
405192,2018-08-24,0,18802,suv,1.3917408906882591,68.0
300476,2019-03-05,0,6353,suv,4.571829011913104,35.0
333483,2018-06-14,0,14569,midsize,1.3384275278738946,22.0
289235,2018-11-04,0,17755,midsize,1.109608540925267,55.0
391074,2018-08-09,1,8275,midsize,9.943216697360343,29.0
326416,2018-04-26,0,12762,suv,6.166283524904214,40.0
406331,2019-02-03,1,39102,suv,7.7620269403463755,95.0
302205,2018-04-17,1,19525,compact,8.527595884003741,26.0
233590,2018-12-11,0,7484,suv,2.8466257668711656,40.0
406331,2019-02-13,0,39102,suv,6.769332452081956,83.0
298081,2018-04-20,1,5724,midsize,8.558974358974359,24.0
238765,2019-01-22,0,18150,compact,3.869468037550291,38.0
326416,2018-12-12,0,12762,suv,2.907443365695793,40.0
174075,2018-11-12,0,5669,midsize,3.857142857142857,27.0
238765,2018-03-02,1,18150,compact,12.96076923076923,40.0
405192,2018-06-30,1,18802,suv,1.8424360040661676,60.0
426430,2018-10-08,1,7115,midsize,6.483076923076923,30.0
174075,2018-06-30,1,5669,midsize,15.171985815602836,34.0
333483,2018-05-20,0,14569,midsize,1.6369394731550373,30.0
298081,2018-10-16,1,5724,midsize,4.513513513513513,24.0
233590,2018-12-06,0,7484,suv,3.1558282208588957,40.0
298081,2018-09-10,1,5724,midsize,5.639042357274401,26.0
487863,2019-01-14,1,10850,upscale,0.5396119644300728,31.0
406331,2018-06-02,1,39102,suv,8.291734197730957,73.0
298081,2018-09-22,1,5724,midsize,7.0590868397493285,24.0
416371,2018-06-22,1,38115,suv,14.114163090128756,69.0
428355,2018-09-14,0,22008,suv,1.189370048457811,109.0
298081,2018-12-16,1,5724,midsize,4.571310799670239,25.0
508104,2019-02-06,1,5148,suv,3.942176870748299,37.0
300476,2018-03-18,1,6353,suv,6.269677419354839,29.0
289235,2018-11-13,0,17755,midsize,0.7431892739980032,55.0
426430,2018-05-21,1,7115,midsize,10.05513307984791,29.0
487863,2018-12-10,0,10850,upscale,0.5004191114836547,38.0
333483,2018-08-09,0,14569,midsize,1.2974525474525473,27.0
300476,2018-10-02,0,6353,suv,2.809728183118741,36.0
174075,2018-09-12,0,5669,midsize,6.3856115107913665,27.0
428355,2019-02-23,0,22008,suv,1.1909519844573966,70.0
333483,2018-08-01,0,14569,midsize,1.215523097826087,25.0
298081,2018-08-18,0,5724,midsize,9.782526115859449,26.0
406331,2018-11-21,0,39102,suv,6.92023346303502,87.0
300476,2018-05-20,1,6353,suv,5.920774647887324,31.0
406331,2019-01-08,1,39102,suv,5.813847158719791,90.0
298081,2018-05-24,1,5724,midsize,7.340572556762093,26.0
333483,2018-11-09,0,14569,midsize,1.0603706343549537,37.0
428355,2019-02-20,1,22008,suv,0.8589361259449337,70.0
233590,2018-11-03,0,7484,suv,4.719745222929936,33.0
428355,2018-07-08,1,22008,suv,1.787216681776972,68.0
508104,2019-01-09,0,5148,suv,3.4798973481608213,38.0
426430,2019-01-07,1,7115,midsize,4.185867895545315,38.0
405192,2019-02-16,1,18802,suv,1.3480557903634827,60.0
405192,2019-02-13,1,18802,suv,0.8428782235963741,60.0
238765,2018-11-27,0,18150,compact,4.90360850222442,41.0
428355,2018-11-19,1,22008,suv,0.9645247175649421,89.0
456223,2018-10-02,0,9666,midsize,0.7628470171293562,52.0
300476,2018-12-28,1,6353,suv,12.095406360424029,32.0
406331,2019-01-23,0,39102,suv,5.931745009658725,95.0
300476,2018-04-28,1,6353,suv,6.302591922845087,29.0
238765,2018-12-07,1,18150,compact,5.438630806845966,40.0
426430,2018-06-07,1,7115,midsize,8.832402234636872,33.0
174075,2018-10-17,0,5669,midsize,4.028205128205128,27.0
302205,2018-07-22,1,19525,compact,10.976525821596244,33.0
497131,2019-01-13,1,3875,compact,8.829145728643216,25.0
238765,2018-06-18,1,18150,compact,9.215737704918032,40.0
428355,2019-01-25,0,22008,suv,0.9164531739254199,78.0
426430,2018-10-20,1,7115,midsize,8.721538461538461,35.0
391074,2018-07-19,1,8275,midsize,9.460093896713616,29.0
391074,2018-06-28,0,8275,midsize,8.33791430881164,24.0
233590,2018-03-08,0,7484,suv,5.368248772504091,46.0
388325,2018-11-14,0,8941,compact,4.921821889870836,41.0
487863,2018-12-18,1,10850,upscale,0.6242450388265747,31.0
298081,2018-11-20,1,5724,midsize,4.733005733005733,28.0
298081,2018-02-25,1,5724,midsize,7.772151898734177,24.0
388325,2018-03-29,1,8941,compact,10.253179190751444,39.0
326416,2018-06-02,1,12762,suv,5.758571428571429,40.0
326416,2018-12-06,0,12762,suv,3.0352338244714927,40.0
326416,2018-03-20,0,12762,suv,6.6743447180301825,39.0
233590,2018-06-05,0,7484,suv,7.165341812400636,49.0
391074,2018-03-27,1,8275,midsize,9.563721804511278,24.0
238765,2019-03-05,1,18150,compact,4.611819727891157,37.0
333483,2018-06-28,0,14569,midsize,1.3520693512304252,22.0
391074,2019-02-26,1,8275,midsize,7.98705636743215,29.0
405192,2018-12-29,1,18802,suv,1.6971222481027877,80.0
426430,2018-08-31,1,7115,midsize,10.607023411371237,32.0
233590,2018-04-15,0,7484,suv,6.289099526066351,49.0
234096,2018-05-28,0,12149,midsize,8.748571428571429,58.0
300476,2019-01-28,0,6353,suv,5.389230769230769,38.0
234096,2018-04-23,0,12149,midsize,7.318144833197722,59.0
333483,2018-12-31,0,14569,midsize,1.584026622296173,40.0
406331,2019-01-29,0,39102,suv,5.407455853499019,83.0
302205,2018-11-01,1,19525,compact,5.186612576064909,28.0
406331,2019-01-14,0,39102,suv,5.929073482428115,75.0
326416,2018-08-07,1,12762,suv,6.223911541119557,45.0
326416,2018-03-30,1,12762,suv,9.270096463022508,45.0
298081,2018-06-11,1,5724,midsize,8.139720558882235,26.0
238765,2018-04-27,1,18150,compact,15.214064914992273,40.0
391074,2018-08-27,1,8275,midsize,8.563758389261745,29.0
466729,2018-09-20,1,26808,van,6.730737365368682,73.0
388325,2018-09-12,0,8941,compact,5.1711156741957565,41.0
405192,2018-12-26,1,18802,suv,1.8232185990338163,80.0
497131,2018-10-19,1,3875,compact,12.045226130653266,25.0
233590,2019-01-28,0,7484,suv,3.168141592920354,40.0
233590,2018-10-12,1,7484,suv,5.492975734355045,34.0
466729,2018-10-19,1,26808,van,8.772990886495442,78.0
333483,2018-02-22,0,14569,midsize,0.9360433005633492,24.0
448045,2018-11-07,0,27993,van,4.978349120433018,89.0
388325,2018-09-23,0,8941,compact,5.452216066481994,41.0
289235,2018-09-22,0,17755,midsize,1.2851521113970032,55.0
333483,2019-01-20,0,14569,midsize,0.9866294866294867,40.0
535905,2018-12-27,1,7857,upscale,14.532471348809874,30.0
298081,2019-01-14,1,5724,midsize,6.291497975708502,24.0
300476,2018-05-11,1,6353,suv,4.693081017149615,31.0
388325,2018-12-27,1,8941,compact,13.492957746478874,39.0
233590,2018-04-06,0,7484,suv,6.447619047619048,47.0
406331,2018-11-08,0,39102,suv,4.170731707317073,87.0
333483,2018-02-28,0,14569,midsize,0.9215318397527866,24.0
289235,2018-09-01,0,17755,midsize,1.609494519359672,55.0
388325,2018-11-06,0,8941,compact,4.8798920377867745,41.0
405192,2018-07-18,1,18802,suv,1.3669408331122315,60.0
326416,2018-12-02,0,12762,suv,3.518825781748564,40.0
388325,2018-11-02,0,8941,compact,5.008042895442359,41.0
416371,2018-06-18,1,38115,suv,10.070247933884298,69.0
456223,2018-09-03,0,9666,midsize,1.3969043670536208,52.0
238765,2018-05-10,1,18150,compact,9.333086053412464,40.0
302205,2018-10-26,1,19525,compact,7.3773453787352326,23.0
535905,2018-12-23,1,7857,upscale,11.421277809469482,30.0
304273,2018-05-01,1,4201,compact,8.970915312232677,39.0
326416,2018-08-17,1,12762,suv,7.120572207084469,45.0
428355,2018-08-26,1,22008,suv,1.3905848329048842,86.0
298081,2018-06-13,1,5724,midsize,7.646534653465347,26.0
426430,2018-09-16,1,7115,midsize,7.717285945072698,35.0
234096,2018-02-10,0,12149,midsize,11.896174863387978,59.0
289235,2018-04-18,0,17755,midsize,1.004249144989118,55.0
298081,2018-05-17,1,5724,midsize,6.453125,26.0
456223,2019-01-21,0,9666,midsize,0.8428877769835597,52.0
174075,2018-06-15,1,5669,midsize,12.776094276094277,34.0
326416,2018-06-21,1,12762,suv,6.2814107274063185,40.0
174075,2018-03-11,1,5669,midsize,6.636212624584718,30.0
497131,2019-02-14,1,3875,compact,7.927469135802469,25.0
289235,2018-07-03,0,17755,midsize,1.6350045578851413,55.0
426430,2018-08-23,1,7115,midsize,8.134003350083752,30.0
174075,2018-02-13,0,5669,midsize,4.934747145187602,30.0
233590,2018-02-17,0,7484,suv,7.376039933444259,47.0
289235,2018-07-15,1,17755,midsize,1.782458011197014,55.0
487863,2019-02-08,0,10850,upscale,0.6702253855278766,27.0
300476,2019-01-19,0,6353,suv,6.988862370723946,38.0
406331,2018-08-22,0,39102,suv,10.76740506329114,99.0
298081,2019-02-19,1,5724,midsize,7.290998766954377,25.0
448045,2018-12-28,1,27993,van,14.332390381895332,109.0
300476,2018-03-25,1,6353,suv,6.697916666666667,29.0
304273,2018-02-14,0,4201,compact,10.111492281303603,34.0
391074,2018-09-04,1,8275,midsize,7.177755279143766,29.0
298081,2018-06-12,1,5724,midsize,7.49601593625498,26.0
238765,2018-04-08,1,18150,compact,18.651290070367473,40.0
238765,2018-05-28,1,18150,compact,13.685856432125089,40.0
238765,2018-08-29,1,18150,compact,5.003575076608785,40.0
448045,2018-09-23,0,27993,van,5.452216066481994,82.0
